"gara_id","application_name","author_id","builder_id","contractor_id","designer_id","engine_id","manager_id","status","decision_date","region_name","city_id","type","turn","network","period_month","start_date","end_date","class","flat_area","build_qty","build_floor","build_area","com_area","park_area","flat_qty","com_qty","park_qty","flat_onerm","flat_tworm","flat_threerm","flat_fourrm","cost_plan","flat_msprice","build_mscost","flat_mscost","com_msprice","park_price","self_cost","unfin_cost","share_cost","warr_cost","comm_cost","cost_official","flat_inner","flat_height","dpg_date","dpg_num","dpg_add_num","dpg_num_text","prolongation","update_date","state_id","create_date","annul_date","state_name"
"1289990","Заявка на гарантирование - 489","061140004198","150340019152","150340019152","000000000000","101040004134","210740017974",NULL,NULL,"","18194","Стандартный","10, 11","имеются",NULL,"2024-06-01","1970-01-01","4","8853.6",NULL,"9","8853.6","7182.3",NULL,"142",NULL,NULL,"70","70","2",NULL,"3103406715","478592","350524","432090",NULL,NULL,"310340671.5","358967937",NULL,"27444387.78",NULL,"3103406715",NULL,NULL,"2024-08-09","147","1","дс №1 к ДПГ-23-02-064/147",NULL,"2024-09-26 06:00:00.451543","15320","2024-06-03 12:00:02.821624",NULL,"Актуальная гарантия"
"678717","Заявка на гарантирование - 359","051140007031","080740010640","080740010640","000000000000","070540013765","181040032312",NULL,NULL,"Актюбинская область","18267","расторжение","","имеются","9.5","2022-09-12","2023-06-12","3","7080",NULL,"","9847.3",NULL,NULL,"95",NULL,NULL,"10","55","20",NULL,"1812103439","274000","184020","184020",NULL,NULL,"271815516","365556040","1540287923","14465473.99",NULL,"1812103439","чистовая",NULL,"2023-05-19","138","0","ДПГ-23-04-060/138",NULL,"2024-02-26 09:00:35.388555","1","2024-03-08 16:16:36.330524","2023-11-29","Расторгнут"
"1320547","Заявка на гарантирование - 494","071040020405","041040007551","041040007551","000000000000","180840029150","201240028378",NULL,NULL,"","18178","Стандартный","","имеются","16.0","2024-06-07","2025-10-07","4","35314.24",NULL,"1,9,12,16","35314.24","22802.18","385.17","377",NULL,"3127","150","137","73",NULL,"10243010511","470730","290053","441749",NULL,"2000000","1536451576.65","1467697331","8706558934","87753131.8",NULL,"10243010511",NULL,NULL,"2024-08-26","172","0","ДПГ-24-01-036/172",NULL,"2024-09-26 06:00:00.451543","15320","2024-06-19 15:00:02.212818",NULL,"Актуальная гарантия"
"729354","Заявка на гарантирование - 337","000540001174","960340000376","960340000376","000000000000","120440019277","190440041404",NULL,NULL,"","18178","Стандартный","","будут выполнены за счет застройщика","13.0","2023-02-07","1970-01-01","4","5279",NULL,"10","5279","4242.1","386.3","54","3",NULL,"9","19","18",NULL,"1108602","380000","210","210002","400000",NULL,"166290387","14874000","942312193","10937285.8",NULL,"1108602580","черновая улучшенная",NULL,"2023-06-21","58","7","ДС7 21.06.23 к ДПГ-21-01-001/058",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"736210","Заявка на гарантирование - 368","141240008944","110540015593","110540015593","000000000000","130440013597","130740010573",NULL,NULL,"","18178","Стандартный","13 очередь","имеются","21.0","2023-02-24","2024-11-24","4","20565.12",NULL,"20","20565.12","16685.2",NULL,"278","0",NULL,"80","120","78",NULL,"6608817195","440000","321360","396089","0","0","991322579.25",NULL,"5617494615.75",NULL,NULL,"6608817195","улучшенная черновая",NULL,"2023-05-31","141",NULL,"ДПГ-23-01-008/141",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"788399","Заявка на гарантирование - 362","060640009878","070740007004","070740007004","000000000000","170640006023","180540002396",NULL,NULL,"","18178","Стандартный","","имеются","14.0","2023-04-11","2024-06-11","4","12795",NULL,"24","12795","9388.5","526","161","1",NULL,"69","46","46",NULL,"3834322743","440000","299673","408406","500000",NULL,"575148412","532466000","3259174331","33018567.43",NULL,"3834322743","черновая",NULL,"2023-07-19","146",NULL,"ДПГ-23-01-047/146",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"798726","Заявка на гарантирование - 393","061140004198","150340019152","150340019152","000000000000","121140016323","210740017974",NULL,NULL,"г. Алматы","18194","Стандартный","","будут выполнены за счет застройщика","18.0","2023-03-29","1970-01-19","4","26579",NULL,"9","26579","20305.2","420","381","6",NULL,"169","163","49",NULL,"11378893818","563661","428115","428116","1000000",NULL,"1137889381.8","1346525497","10241004436.2","100323683.21",NULL,"11378893818","Улучшенная черновая",NULL,"2023-07-20","147",NULL,"ДПГ-23-02-064/147",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1432130","Заявка на гарантирование - 502","081040004732","190140038552","190140038552","000000000000","130440013597","200240004050",NULL,NULL,"","18277","Стандартный","","будут выполнены за счет застройщика","12.0","2024-04-16","2025-04-16","3","13508.59",NULL,"9","13508.59","10214.31","1299","176","8","920","96","64","16",NULL,"5526119723","450000","409081","479976","500000","3000000","552611972.3","571962646",NULL,"49541570.77",NULL,"5526119723","Стоимость 2х-комнатных квартир - 28 900 000 тенге",NULL,"2024-11-22","-81",NULL,"ДПГ-24-17-072/175",NULL,"2024-11-22 15:00:01.352115","15320","2024-08-27 15:00:02.44318",NULL,"Актуальная гарантия"
"816920","Заявка на гарантирование - 388","060240014621","000740002447","000740002447","000000000000","040340010597","190440002700",NULL,NULL,"Алматинская область","18198","Стандартный","","имеются","8.0","2023-07-05","2024-03-05","4","15148.34",NULL,"4","15148.34","13381.08","574.5","216",NULL,NULL,"108","54","54",NULL,"4916104675",NULL,"324530","324531",NULL,NULL,"491610468","460197926","4424494207","44559067.49",NULL,"4916104675","черновая",NULL,"2023-08-18","149",NULL,"ДПГ-23-05-012/149",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"839329","Заявка на гарантирование - 406","690404300593","091040005188","091040005188","000000000000","100940000469","210740017161",NULL,NULL,"","18178","Стандартный","1","будут выполнены за счет застройщика","18.0","2023-06-06","2024-12-06","4","14200.88",NULL,"9,18","14200.88","8791.97","464.72","117","3","280","33","25","34",NULL,"4002124719","458760","281822","281822","750000","3000000","600318707.85","712968892","3289155827","32891558.27",NULL,"4002124719","черновая отделка",NULL,"2023-09-08","152",NULL,"ДПГ-23-01-066/152",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"894997","Заявка на гарантирование - 426","130740019150","171240023488","171240023488","000000000000","181040024738","230340036850",NULL,NULL,"","18217","Стандартный","","имеются","13.0","2023-08-21","2024-09-20","4","6888.13",NULL,"9","6888.13","5523.29",NULL,"63",NULL,NULL,"11","17","26",NULL,"1802298543","379118","261652","326279",NULL,NULL,"270344781.45","317395956","1531953761.55","14849025.87",NULL,"1802298543","черновая",NULL,"2023-10-11","155",NULL,"ДПГ-23-16-068/155",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1105818","Заявка на гарантирование - 480","060340015871","031240005283","031240005283","000000000000","130440013597","120540000160",NULL,NULL,"Астана","18178","Стандартный","2 очередь","имеются","11.5","2024-02-05","2025-01-20","4","19294.2",NULL,"9,17","19294.2","13480","1150.8","296","10",NULL,"184","112",NULL,NULL,"7672975159","488649","397682","524439","1000000",NULL,"1150946273.85","1203830000","6522028885.15","64691451.59",NULL,"7672975159","предчистовая",NULL,"2024-03-20","116","4","Доп. соглашение № 4 к ДПГ-22-01-024/116",NULL,"2024-03-27 20:13:49.749708","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"893412","Заявка на гарантирование - 421","040140001533","140740007872","140740007872","000000000000","430615350039","220240012372",NULL,NULL,"","18273","Стандартный","","имеются","10.0","2023-07-24","2024-05-24","4","5851.02",NULL,"12","5851.02","3760.1",NULL,"119",NULL,NULL,"119",NULL,NULL,NULL,"1088278077","314000","185998","185998",NULL,NULL,"163241711.7","173696631","925036366.3","9145814.47",NULL,"1088278078","Черновая",NULL,"2023-10-18","154",NULL,"ДПГ-23-03-034/154",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"809374","Заявка на гарантирование - 401","000000000000","111140016064","111140016064","000000000000","000000000000","211040012059",NULL,NULL,"Акмолинская область","177396","Стандартный","","будут выполнены за счет застройщика","19.0","2023-03-20","1970-01-20","4","14028.4",NULL,"5","14028.4","9219.4","1971.1","210","21",NULL,"120","90",NULL,NULL,"2953550085","289371","210540","263934","330000",NULL,"295355008.5","720128483","2658195076.5","22334216.02",NULL,"2953550085","черновая",NULL,"2023-08-18","148",NULL,"ДПГ-23-03-049/148",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1029224","Заявка на гарантирование - 444","051140017148","960340000376","960340000376","000000000000","120440019277","180240017561",NULL,NULL,"","18178","Стандартный","","будут выполнены за счет застройщика","24.0","2023-07-20","2025-07-26","4","46238.97",NULL,"9,12,14,16","54345.6","32867.74","3319.17","423","34","8107","98","172","81",NULL,"10030993319","330000","216938","277199","350000","2500000","1504648997.85","124958076","8526344321.15","99060352.43",NULL,"10030993319","черновая",NULL,"2024-01-17","162","0","ДПГ 24-01-001/162",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1072481","Заявка на гарантирование - 456","070640025415","030840007596","030840007596","000000000000","120840002168","220340033735",NULL,NULL,"Западно-Казахстанская область","16298","расторжение","","имеются","7.0","2024-03-01","2024-10-01","4","10334",NULL,"5","10334","7497","1607.6","150","36",NULL,"90","60",NULL,NULL,"1886723001","280000","182574","273000","280000",NULL,"188672300.1","0","1698050700.9","18867230.01",NULL,"1886723001","чистовая",NULL,"2024-02-26","163",NULL,"ДПГ-24-07-006/163",NULL,"2024-03-12 11:59:36.457081","1","2024-03-08 16:16:36.330524","2024-11-21","Расторгнут"
"1000748","Заявка на гарантирование - 455","071140015630","060340004172","060340004172","000000000000","030440013597","230240002119",NULL,NULL,"","18277","Стандартный","","будут выполнены за счет застройщика","11.0","2023-09-29","2024-08-29","4","17783.17",NULL,"9","17783.17","10454","1386.47","192","15",NULL,"88","72","32",NULL,"6804685307","440000","382647","574697","2000000",NULL,"680468530.7","703725080","6100960227","61009602.27",NULL,"6804685307","черновая",NULL,"2023-12-28","159",NULL,"ДПГ-23-17-050/159",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1002868","Заявка на гарантирование - 450","070740004674","161140023096","161140023096","000000000000","110940004909","180240031389",NULL,NULL,"","18178","Стандартный","5 очередь строительства. Позиция 2,4","имеются","23.0","2023-09-22","1970-01-24","4","110897.01",NULL,"7-9-12-15-17","110897.01","48140.85","2545.6","793","36","21241","301","273","219",NULL,"15986084547","375000","144152","144153","463000","1500000","2397912682.05","407925410.96","13588171864.95","155781591.36",NULL,"15986084547","чистовая",NULL,"2023-12-28","160",NULL,"ДПГ-23-01-069/160",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1029222","Заявка на гарантирование - 442","000540001174","960340000376","960340000376","000000000000","120440019277","190440041424",NULL,NULL,"","18178","Стандартный","пятно 3","будут выполнены за счет застройщика","12.0","2023-09-06","2024-09-06","4","7198.2",NULL,"8","7198.2","4879.2","716.4","54","7",NULL,"19","7","27",NULL,"1544370732","350000","214549","275997","380000",NULL,"231655610","53463647","1312715122","14909070.85",NULL,"1544370732","черновая",NULL,"2024-01-18","161",NULL,"ДПГ-23-01-001/161",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1152403","Заявка на гарантирование - 484","170440036256","131240018048","131240018048","000000000000","200340020620","170940003812",NULL,NULL,"","18178","Стандартный","","имеются","12.0","2024-02-29","2025-02-28","4","66054.54",NULL,"9,12,14,18","66054.54","42367.37","3742.01","674","29","5223","253","254","125",NULL,"13763471058","359206","208365","298496","370000","2000000","2064520658.7","1996152729","11698950399.3","117673183.29",NULL,"13763471058","4",NULL,"2024-03-28","166",NULL,"ДПГ-24-01-044/166",NULL,"2024-03-28 15:00:00.759","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1130533","Заявка на гарантирование - 478","081040004732","050640012251","050640012251","000000000000","211140033580","220140016321",NULL,NULL,"г.Шымкент","18277","Стандартный","","имеются","10.0","2024-01-25","2024-11-25","3","5712",NULL,"5","5712","4190.55",NULL,"45",NULL,NULL,NULL,"15","20",NULL,"1613184111","433778","282420","384957",NULL,NULL,"161318411.5","169275518","1451865703.5","14439085.93",NULL,"1613184111","3",NULL,"2024-03-29","165",NULL,"ДПГ-24-17-046/165",NULL,"2024-03-29 09:00:00.577811","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1124311","Заявка на гарантирование - 476","070740020686","170840003753","170840003753","000000000000","141140008712","200440003119",NULL,NULL,"","18194","Стандартный","Первая очередь","имеются","23.0","2023-12-13","2025-11-13","4","31440.78",NULL,"8,9","31440.78","19913.75","1970.11","261",NULL,NULL,"3","153","101",NULL,"6933930768","674786","220539","316851","850000",NULL,"918746655.27","0","6015184112.73","69339307.68",NULL,"6933930768","4",NULL,"2024-04-11","167",NULL,"ДПГ-24-02-071/167",NULL,"2024-04-12 09:00:00.972888","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1159397","Заявка на гарантирование - 485","031040001233","031040001233","031040001233","000000000000","160740001609","240140030559",NULL,NULL,"","18274","Стандартный","","будут выполнены за счет застройщика","10.0","2024-05-02","2025-03-02","4","10974.61",NULL,"5","10974.61","6795.68",NULL,"120",NULL,NULL,"45","40","31",NULL,"2341382653","360000","213345","344539",NULL,NULL,"351207397.95","0","1990175255.05","23413826.53",NULL,"2341382653","4",NULL,"2024-05-06","170",NULL,"ДПГ-24-10-048/170",NULL,"2024-05-15 12:14:20.886113","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1175915","Заявка на гарантирование - 486","031040001233","031040001233","031040001233","000000000000","160740001609","240240014520",NULL,NULL,"","18274","Стандартный","","имеются","10.0","2024-05-27","2025-03-27","4","13734.47",NULL,"5","13734.47","8561.63","0","155","0","0","60","60","31",NULL,"2838193666",NULL,"206647","331501",NULL,NULL,"425729049","0",NULL,"28381936.66",NULL,"2838193666","4",NULL,"2024-05-13","171",NULL,"ДПГ-24-10-048/171",NULL,"2024-05-15 12:14:20.886113","15320","2024-03-11 15:00:03.482955",NULL,"Актуальная гарантия"
"1134412","Заявка на гарантирование - 481","100340017283","960340000376","960340000376","000000000000","221040019008","190240034484",NULL,NULL,"Астана","18178","Стандартный","3 очередь, пятна 1, 3","имеются","17.0","2024-09-05","2026-02-05","4","9345.99",NULL,"16","13082.17","7430.63","446.34","75",NULL,"3290","15","15","30",NULL,"2815219201","440000","301222","357398","450000","3000000","281521920","447376895","2533697281","23678423.06",NULL,"2815219201","4",NULL,"2024-04-11","37","9","ДС9 11.04.2024 к  ДПГ-20-01-001/037",NULL,"2024-05-15 12:14:20.886113","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1252659","Заявка на гарантирование - 488","011040008574","060340004172","060340004172","000000000000","070740010044","230240002119",NULL,NULL,"","18277","Стандартный","","имеются","19.0","2024-04-29","2025-11-29","4","33009.83",NULL,"1,9","33009.83","20716.57","1103.86","348","11",NULL,"134","111","103",NULL,"11265640030","440000","341281","516288","2000000",NULL,"1126564003","1128331430","10137308600","101373086",NULL,"11265640030","4",NULL,"2024-06-13","159","2","дс №2 10.07.24 к ДПГ-23-17-050/159",NULL,"2024-07-10 15:00:00.524305","15320","2024-05-04 09:00:01.689119",NULL,"Актуальная гарантия"
"900342","Заявка на гарантирование - 428","031040001233","031040001233","031040001233","000000000000","160740001609","230740040893",NULL,NULL,"","18274","Стандартный","","будут выполнены за счет застройщика","11.0","2023-08-10","2024-07-10","4","11855.25",NULL,"5","11855.25","8687.7","62.81","174","1",NULL,"75","80","19",NULL,"3185310492","367000","268683","364014","370000",NULL,"477796573.8",NULL,"2707513918.2",NULL,NULL,"3185310492",NULL,NULL,"2023-10-23","157","0","ДПГ-23-10-048/157",NULL,"2024-10-14 09:00:00.630897","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"60",NULL,"040440008640","960340000376","080840010397","040440008640","081240016084","190440041434","Действующий","2021-10-12","г. Астана","18178","Стандартный","1",NULL,"21.0","2021-03-15","2023-03-15","4","12030.41","1.0","12","17546.03","874.67","6288.6","118","8","296","13","24","57","24","4131946931","330000",NULL,"235492","330000","2500000","619792040","490880000","340229","36410669","1458500","4131946931","улучшенная черновая","3","2021-10-27","54","1","ДПГ-21-01-001/054","1.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"1361774","Заявка на гарантирование - 499","000540001174","960340000376","960340000376","000000000000","221040019008","190440041424",NULL,NULL,"","18178","Стандартный","","имеются","23.0","2024-04-10","2026-03-10","4","17342.5",NULL,"1,8","17342.5","7461","1053.3","80","10","5092","19","19","27",NULL,"6454916135","635625","372202","758126","2000000","3000000","968237420.25","86315829","5486678715","63686003.06",NULL,"6454916135","4",NULL,"2024-09-05","161","1","ДС№1 от 05.09.2024 к  ДПГ-23-01-001/161",NULL,"2024-09-26 12:13:14.223899","15320","2024-07-16 06:00:02.844999",NULL,"Актуальная гарантия"
"102",NULL,NULL,"050140006259",NULL,NULL,NULL,NULL,"Завершенный","2022-11-16","г. Шымкент","18277","расторжение",NULL,NULL,"7.0","2023-02-17","2023-06-07","4","14321.4","6.0","5","18486.9","0","0","240","0","0","10","10","20","0","3613195374","252293",NULL,"195446","0","0","361319537.4","368755783","324378685","32444395.91","918900","3613195374","предчистовая","2.7","2023-01-20","127","0","ДПГ-22-13-059/127",NULL,"2024-02-26 09:00:35.388555","1","2024-03-08 16:16:36.330524","2023-04-27","Расторгнут"
"893469","Заявка на гарантирование - 422","990940000452","111140016064","111140016064","000000000000","160340007574","211040012059",NULL,NULL,"Акмолинская область","177396","Стандартный","12","имеются","12.0","2023-08-18","2024-08-18","4","6384.3",NULL,"5","6384.3","4479.5","975.9","110","9",NULL,"75","35",NULL,NULL,"1635711572","309409","256208","299833","350000",NULL,"163571157.2","676163089","1472140414.8","9595484.83",NULL,"1635711572","черновая",NULL,"2023-10-18","148","2","дс2 18.10.23 к ДПГ-23-03-049/148",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1029223","Заявка на гарантирование - 443","000540001174","960340000376","960340000376","000000000000","120440019277","190440041424",NULL,NULL,"","18178","Стандартный","блок 4","будут выполнены за счет застройщика","12.0","2023-09-06","2024-09-06","4","6094.3",NULL,"8","6094.3","4080.6","381.6","40","3",NULL,"14","12",NULL,NULL,"1372954735","360000","225285","307686","380000",NULL,"205943210","72830296","1167011525","13001244.39",NULL,"1372954735","черновая",NULL,"2024-01-18","161",NULL,"ДПГ-23-01-001/161",NULL,"2024-06-04 14:03:30.466878","15320","2024-03-08 16:16:36.330524",NULL,"Актуальная гарантия"
"1329468","Заявка на гарантирование - 497","081040004732","050640012251","050640012251","000000000000","130440013597","210740014236",NULL,NULL,"","18277","Стандартный","3","имеются","10.0","2024-06-06","2025-04-06","4","9803.7",NULL,"5","9803.7","6712.14",NULL,"130",NULL,NULL,"60","70",NULL,NULL,"2835753390","427000","289253","422481",NULL,NULL,"283575339","210219194","2552178051","26255341.96",NULL,"2835753390","4",NULL,"2024-09-05","173",NULL,"ДПГ-24-14-046/173 от 05.09.2024г.",NULL,"2024-09-17 11:39:21.940772","15320","2024-06-25 12:00:02.830344",NULL,"Актуальная гарантия"
"1321013","Заявка на гарантирование - 495","130740019150","171240023488","171240023488","000000000000","130540009877","230340036850",NULL,NULL,"Восточно-Казахстанская обл.",NULL,"Стандартный","2 очередь, 2-ой пусковой комплекс, (Блок А)","имеются","12.0","2024-06-19","2025-06-19","4","2726.43",NULL,"9","2726.43","1784.9","308.24","24",NULL,NULL,NULL,"18","6",NULL,"680140869",NULL,"249462","324938",NULL,NULL,"102021130.35","132779723",NULL,"5473611.46",NULL,"680140869",NULL,NULL,"2024-08-12","155","2","дс№2 к ДПГ-23-16-068/155",NULL,"2024-09-26 06:00:00.451543","15320","2024-06-20 06:00:02.179724",NULL,"Актуальная гарантия"
"64",NULL,"010540003856","110540015593","100640016266","010540003856","130440013597","170340033307","Завершенный","2020-04-06","г. Астана","18178","Стандартный","8",NULL,"24.0","2020-03-02","2021-12-29","4","20593.11","1.0","1, 2, 22","31505.3","3354.64","2484.48","416","8","140","207","125","84","0","5708411131","300000",NULL,"181189","346500","775862","570841113","60498074","50800424.5","112958261",NULL,"5708411131","черновая","2.7","2020-11-19","15","5","доп.согл.№5 к ДПГ-19-01-008/015","0.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"91",NULL,"010540003856","110540015593","970640006196",NULL,"130440013597","170340033307","Завершенный","2020-02-14","г. Астана","18178","Стандартный","6",NULL,"16.0","2019-11-15","2021-02-10","4","12857.79","1.0","2, 9, 12","19814.66","1731.75","0","278","13","0","132","114","32","0","4490419686","295000",NULL,"193717","350000",NULL,"383844412","35515407","50800424.5","89098085",NULL,"4490419686","черновая","2.7","2020-02-17","15","4","доп.согл.№4 к ДПГ-19-01-008/015","3.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"84",NULL,NULL,"050440002386","050440002386",NULL,"031140003035","170640031311","Завершенный","2021-06-28","Атырауская обл.","18264","Стандартный",NULL,"Наружные сети будут подведены Застройщиком за счет собственных средств","7.0","2021-02-07","2022-02-18","3","4925.3","1.0","9","6326.2","0","0","72","0","0","36","36","0","0","945714743","250000",NULL,"149492",NULL,NULL,"94571474","95024320","226900","8506904","1458500","922782493",NULL,NULL,"2021-07-21","72","0","ДПГ-21-06-018/072","0.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"111",NULL,"060740002282","060740002715","060740002715",NULL,"050540005384","210240029444","Завершенный","2021-04-27","Алматинская область",NULL,"Стандартный","7, 8","Строительство ИКИ за счет средств собственных средств Застройщика","19.0","2021-03-05","2021-11-10","4","8999","1.0","9","11439.2","363","0","234","10","0","180","54","0","0","2271535493","305000",NULL,"198575","400000",NULL,"227153549","373765684","473408800","18977698","1458500","2271535493","чистовая","2.85","2021-06-09","63","0","ДПГ-21-02-028/063","0.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"127",NULL,NULL,"030740000258",NULL,NULL,NULL,NULL,"Завершенный","2020-02-14","г. Астана","18178","разбивка","2,3",NULL,"9.0","2020-01-21","2020-10-21","4","0","0.0","7
","0","0","0","0","0","0","0","0","0","0","0","0",NULL,"0",NULL,"0","0","0","0","0","0","0",NULL,NULL,"2020-02-17","18","1","ДПГ-19-01-010/018","1.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"2",NULL,"031140001495","111140016064","020640000573",NULL,"140240013600","210640037707","Завершенный","2022-02-24","Акмолинская обл. ","177396","Стандартный","10","Строительство ИКИ за счет собственных средств Застройщика","6.0","2021-11-15","2022-04-05","3","8639.4","4.0","5","12721.2","0","0","190","0","0","95","65","25","5","1748059800","250000",NULL,"137413",NULL,NULL,"174805980","662605341","150000","10854545","1531500","1748059801","черновая",NULL,"2022-03-15","109","0","ДПГ 22-03-049/109","0.0","2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"131",NULL,"070740004674","901040000029","901040000029","070740004674","060640001000","180840025009","Действующий","2022-06-10","г. Астана","18178","Стандартный",NULL,"Строительство инженерных сетей за счет средств Застройщика ","15.0","2021-11-26","2023-02-26","4","72945.6","4.0","9","114093.4","8035.65","13826.3","1040","67","368","320","400","272","48","21841445585","376000",NULL,"191435","464000","2000000","3276216838","2121362902","71500","197200827","1531500","21841445585","черновая","3","2022-07-22","115","0","ДПГ-22-01-053/115",NULL,"2024-02-26 09:00:35.388555","0","2024-03-08 16:16:36.330524",NULL,"Гарантия выдана до 2023"
"1318319","Заявка на гарантирование - 493","170440036256","131240018048","131240018048","000000000000","200340020620","170940003812",NULL,NULL,"Астана","18178","Стандартный","2","имеются","15.0","2024-07-24","2025-10-24","4","29864.22",NULL,"1,9,12","29864.22","19052.13","1684.03","329","15",NULL,"175","70","67",NULL,"5390249441","403830","180491","259944","600000","2500000","808537416.15","845192847","4581712025","45450565.94",NULL,"5390249441","4",NULL,"2024-08-16","166","1","дс №1 к ДПГ-24-01-044/166",NULL,"2024-09-26 06:00:00.451543","15320","2024-06-18 15:00:02.987313",NULL,"Актуальная гарантия"
